nID_1_GP,nID_1_PP,nID_2_GP,nID_2_PP,nID_3_GP,nID_3_PP,nID_4_GP,nID_4_PP,nID_5_GP,nID_5_PP,nID_6_GP,nID_6_PP,nID_7_GP,nID_7_PP,nID_8_GP,nID_8_PP,nID_9_GP,nID_9_PP,nID_10_GP,nID_10_PP,nID_11_GP,nID_11_PP,nID_12_GP,nID_12_PP,nID_13_GP,nID_13_PP,nID_14_GP,nID_14_PP,nID_15_GP,nID_15_PP,nID_16_GP,nID_16_PP,nID_17_GP,nID_17_PP,nID_18_GP,nID_18_PP,nID_19_GP,nID_19_PP,nID_20_GP,nID_20_PP,GyroFB,GyroRL,AccelFB,AccelRL,L_FSR_X,L_FSR_Y,R_FSR_X,R_FSR_Y,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2027,0,1996,0,1712,0,2493,0,2567,0,1300,0,2344,0,1632,0,1978,0,1953,0,2048,0,2503,0,506,520,485,500,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2029,0,1992,0,1721,0,2511,0,2548,0,1263,0,2334,0,1612,0,1975,0,1947,0,2048,0,2503,0,510,522,488,508,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2028,0,1985,0,1730,0,2527,0,2525,0,1230,0,2336,0,1581,0,1964,0,1935,0,2048,0,2503,0,510,523,484,482,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2028,0,1979,0,1739,0,2543,0,2506,0,1196,0,2326,0,1562,0,1959,0,1926,0,2048,0,2503,0,507,523,472,477,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2030,0,1976,0,1748,0,2557,0,2492,0,1163,0,2309,0,1555,0,1956,0,1922,0,2048,0,2503,0,513,522,468,485,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2032,0,1975,0,1755,0,2569,0,2473,0,1141,0,2319,0,1523,0,1958,0,1921,0,2048,0,2503,0,514,522,491,489,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2034,0,1972,0,1761,0,2578,0,2460,0,1121,0,2316,0,1509,0,1956,0,1917,0,2048,0,2503,0,514,518,493,512,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2041,0,1976,0,1765,0,2585,0,2451,0,1107,0,2311,0,1501,0,1968,0,1928,0,2048,0,2503,0,514,515,493,504,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2047,0,1980,0,1768,0,2589,0,2446,0,1099,0,2308,0,1496,0,1978,0,1937,0,2048,0,2503,0,514,515,490,517,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2047,0,1980,0,1768,0,2589,0,2444,0,1097,0,2308,0,1495,0,1978,0,1936,0,2048,0,2503,0,518,517,497,511,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2043,0,1978,0,1767,0,2587,0,2444,0,1106,0,2321,0,1486,0,1972,0,1931,0,2048,0,2503,0,519,513,500,516,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2049,0,1986,0,1763,0,2582,0,2450,0,1118,0,2328,0,1489,0,1986,0,1946,0,2048,0,2503,0,519,511,491,514,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2050,0,1990,0,1758,0,2574,0,2460,0,1136,0,2333,0,1499,0,1993,0,1955,0,2048,0,2503,0,514,507,512,515,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2056,0,2000,0,1751,0,2563,0,2479,0,1154,0,2326,0,1527,0,2007,0,1972,0,2048,0,2503,0,512,505,503,521,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2058,0,2006,0,1744,0,2550,0,2496,0,1182,0,2328,0,1548,0,2017,0,1983,0,2048,0,2503,0,512,505,508,512,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2056,0,2010,0,1735,0,2536,0,2514,0,1214,0,2337,0,1565,0,2019,0,1988,0,2048,0,2503,0,513,504,499,508,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2056,0,2016,0,1726,0,2519,0,2533,0,1249,0,2350,0,1581,0,2025,0,1996,0,2048,0,2503,0,510,504,503,499,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2054,0,2020,0,1716,0,2502,0,2554,0,1285,0,2351,0,1610,0,2028,0,2002,0,2048,0,2503,0,511,504,488,499,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2052,0,2024,0,1707,0,2485,0,2572,0,1323,0,2364,0,1627,0,2032,0,2008,0,2048,0,2503,0,510,504,494,495,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2051,0,2028,0,1698,0,2468,0,2592,0,1357,0,2371,0,1648,0,2036,0,2014,0,2048,0,2503,0,509,504,494,503,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2051,0,2032,0,1689,0,2453,0,2611,0,1387,0,2377,0,1668,0,2041,0,2019,0,2048,0,2503,0,509,505,489,490,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2049,0,2034,0,1682,0,2442,0,2627,0,1412,0,2386,0,1681,0,2043,0,2022,0,2048,0,2503,0,506,505,472,498,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2049,0,2037,0,1675,0,2433,0,2645,0,1427,0,2384,0,1699,0,2048,0,2028,0,2048,0,2503,0,505,507,482,488,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2048,0,2038,0,1669,0,2430,0,2658,0,1433,0,2388,0,1706,0,2047,0,2027,0,2048,0,2503,0,507,511,480,492,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2044,0,2034,0,1664,0,2431,0,2666,0,1432,0,2399,0,1698,0,2040,0,2020,0,2048,0,2503,0,509,512,475,480,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2046,0,2036,0,1660,0,2435,0,2672,0,1426,0,2409,0,1688,0,2043,0,2023,0,2048,0,2503,0,506,515,474,496,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2043,0,2034,0,1658,0,2438,0,2680,0,1417,0,2403,0,1694,0,2038,0,2019,0,2048,0,2503,0,509,519,461,506,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2041,0,2033,0,1656,0,2440,0,2680,0,1416,0,2413,0,1683,0,2034,0,2016,0,2048,0,2503,0,510,520,446,550,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2043,0,2034,0,1657,0,2439,0,2677,0,1418,0,2415,0,1681,0,2038,0,2019,0,2048,0,2503,0,517,520,456,522,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2046,0,2036,0,1659,0,2437,0,2667,0,1427,0,2434,0,1662,0,2044,0,2024,0,2048,0,2503,0,520,512,467,585,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2062,0,2052,0,1663,0,2434,0,2657,0,1437,0,2439,0,1656,0,2076,0,2056,0,2048,0,2503,0,519,505,487,544,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2076,0,2066,0,1666,0,2430,0,2651,0,1445,0,2432,0,1664,0,2105,0,2085,0,2048,0,2503,0,517,501,484,530,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2086,0,2075,0,1665,0,2425,0,2655,0,1454,0,2428,0,1676,0,2124,0,2104,0,2048,0,2503,0,515,502,483,512,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2087,0,2074,0,1659,0,2418,0,2670,0,1466,0,2428,0,1689,0,2127,0,2106,0,2048,0,2503,0,518,502,500,495,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2091,0,2075,0,1649,0,2411,0,2688,0,1484,0,2448,0,1688,0,2133,0,2112,0,2048,0,2503,0,518,504,506,491,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2092,0,2071,0,1635,0,2402,0,2717,0,1501,0,2463,0,1696,0,2131,0,2109,0,2048,0,2503,0,518,504,492,494,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2096,0,2070,0,1620,0,2394,0,2750,0,1519,0,2481,0,1706,0,2137,0,2114,0,2048,0,2503,0,517,502,511,505,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2103,0,2072,0,1603,0,2384,0,2787,0,1538,0,2497,0,1719,0,2150,0,2125,0,2048,0,2503,0,514,501,511,514,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2109,0,2072,0,1585,0,2375,0,2827,0,1554,0,2508,0,1738,0,2159,0,2131,0,2048,0,2503,0,513,501,492,522,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2113,0,2070,0,1569,0,2366,0,2865,0,1572,0,2524,0,1751,0,2164,0,2135,0,2048,0,2503,0,512,502,496,537,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2115,0,2066,0,1553,0,2357,0,2899,0,1591,0,2540,0,1764,0,2167,0,2134,0,2048,0,2503,0,513,501,494,532,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2120,0,2066,0,1539,0,2348,0,2929,0,1608,0,2559,0,1769,0,2174,0,2140,0,2048,0,2503,0,513,499,498,522,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2126,0,2069,0,1527,0,2341,0,2955,0,1623,0,2573,0,1777,0,2185,0,2148,0,2048,0,2503,0,517,497,489,529,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2133,0,2071,0,1518,0,2335,0,2972,0,1639,0,2596,0,1771,0,2196,0,2157,0,2048,0,2503,0,517,499,504,526,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2131,0,2066,0,1511,0,2331,0,2986,0,1648,0,2604,0,1776,0,2191,0,2151,0,2048,0,2503,0,515,500,502,517,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2131,0,2064,0,1507,0,2328,0,2996,0,1651,0,2603,0,1785,0,2189,0,2148,0,2048,0,2503,0,514,502,519,512,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2127,0,2060,0,1507,0,2328,0,2999,0,1652,0,2601,0,1788,0,2183,0,2141,0,2048,0,2503,0,515,505,492,502,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2121,0,2056,0,1509,0,2329,0,2993,0,1649,0,2601,0,1784,0,2172,0,2131,0,2048,0,2503,0,517,506,508,498,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2119,0,2056,0,1514,0,2333,0,2980,0,1644,0,2601,0,1774,0,2167,0,2127,0,2048,0,2503,0,518,509,514,494,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2112,0,2052,0,1522,0,2338,0,2961,0,1635,0,2594,0,1766,0,2154,0,2116,0,2048,0,2503,0,515,511,520,500,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2105,0,2049,0,1533,0,2345,0,2941,0,1618,0,2572,0,1767,0,2143,0,2108,0,2048,0,2503,0,513,514,524,485,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2098,0,2046,0,1546,0,2352,0,2914,0,1600,0,2551,0,1765,0,2130,0,2096,0,2048,0,2503,0,512,518,519,496,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2087,0,2041,0,1560,0,2361,0,2882,0,1582,0,2531,0,1759,0,2111,0,2080,0,2048,0,2503,0,511,519,510,505,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2082,0,2042,0,1577,0,2370,0,2847,0,1563,0,2509,0,1752,0,2103,0,2074,0,2048,0,2503,0,511,519,506,517,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2078,0,2044,0,1594,0,2380,0,2810,0,1543,0,2489,0,1742,0,2097,0,2071,0,2048,0,2503,0,510,519,498,508,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2074,0,2046,0,1611,0,2389,0,2774,0,1523,0,2466,0,1735,0,2091,0,2067,0,2048,0,2503,0,509,519,498,514,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2070,0,2047,0,1628,0,2398,0,2740,0,1503,0,2445,0,1728,0,2085,0,2063,0,2048,0,2503,0,509,519,491,512,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2066,0,2047,0,1643,0,2407,0,2709,0,1485,0,2428,0,1719,0,2080,0,2058,0,2048,0,2503,0,507,520,494,530,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2060,0,2045,0,1654,0,2414,0,2686,0,1467,0,2409,0,1716,0,2071,0,2050,0,2048,0,2503,0,506,519,494,531,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2059,0,2047,0,1663,0,2421,0,2669,0,1451,0,2397,0,1712,0,2068,0,2048,0,2048,0,2503,0,506,515,500,535,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2061,0,2051,0,1666,0,2427,0,2662,0,1439,0,2393,0,1705,0,2075,0,2055,0,2048,0,2503,0,506,513,486,548,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2062,0,2052,0,1665,0,2432,0,2665,0,1429,0,2395,0,1700,0,2076,0,2056,0,2048,0,2503,0,507,511,484,526,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2061,0,2051,0,1661,0,2436,0,2672,0,1422,0,2402,0,1693,0,2076,0,2056,0,2048,0,2503,0,510,509,463,494,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2062,0,2053,0,1658,0,2438,0,2675,0,1420,0,2414,0,1681,0,2077,0,2058,0,2048,0,2503,0,525,510,552,468,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2057,0,2048,0,1657,0,2440,0,2665,0,1431,0,2461,0,1635,0,2067,0,2048,0,2048,0,2503,0,523,512,498,492,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2052,0,2044,0,1656,0,2440,0,2668,0,1428,0,2455,0,1641,0,2057,0,2039,0,2048,0,2503,0,518,518,488,463,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2039,0,2030,0,1657,0,2439,0,2672,0,1425,0,2439,0,1657,0,2031,0,2012,0,2048,0,2503,0,517,520,505,468,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2034,0,2024,0,1659,0,2437,0,2669,0,1429,0,2434,0,1662,0,2020,0,2000,0,2048,0,2503,0,514,523,518,493,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2026,0,2016,0,1662,0,2433,0,2665,0,1433,0,2422,0,1675,0,2004,0,1984,0,2048,0,2503,0,512,522,498,510,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2025,0,2015,0,1666,0,2430,0,2657,0,1439,0,2411,0,1685,0,2001,0,1981,0,2048,0,2503,0,511,520,506,505,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2026,0,2015,0,1671,0,2431,0,2646,0,1437,0,2402,0,1686,0,2002,0,1982,0,2048,0,2503,0,509,519,492,525,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2027,0,2014,0,1678,0,2437,0,2634,0,1422,0,2389,0,1686,0,2000,0,1979,0,2048,0,2503,0,509,518,486,537,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2027,0,2011,0,1685,0,2447,0,2619,0,1401,0,2381,0,1675,0,1997,0,1976,0,2048,0,2503,0,510,519,490,519,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2027,0,2006,0,1694,0,2461,0,2601,0,1373,0,2376,0,1657,0,1990,0,1968,0,2048,0,2503,0,507,519,490,530,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2028,0,2002,0,1702,0,2476,0,2586,0,1337,0,2357,0,1648,0,1985,0,1962,0,2048,0,2503,0,506,520,487,511,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2027,0,1996,0,1712,0,2493,0,2567,0,1300,0,2344,0,1632,0,1978,0,1953,0,2048,0,2503,0,504,522,488,505,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2026,0,1989,0,1721,0,2511,0,2550,0,1261,0,2328,0,1618,0,1968,0,1940,0,2048,0,2503,0,504,522,490,473,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2028,0,1985,0,1730,0,2527,0,2531,0,1224,0,2318,0,1599,0,1964,0,1935,0,2048,0,2503,0,506,524,460,467,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2026,0,1977,0,1739,0,2543,0,2510,0,1192,0,2314,0,1574,0,1955,0,1922,0,2048,0,2503,0,512,527,469,488,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2023,0,1969,0,1748,0,2557,0,2488,0,1167,0,2324,0,1540,0,1942,0,1908,0,2048,0,2503,0,514,524,481,535,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2028,0,1971,0,1755,0,2569,0,2472,0,1142,0,2322,0,1520,0,1951,0,1914,0,2048,0,2503,0,514,522,485,505,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2034,0,1972,0,1761,0,2578,0,2460,0,1121,0,2316,0,1509,0,1956,0,1917,0,2048,0,2503,0,515,520,493,524,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2038,0,1973,0,1765,0,2585,0,2450,0,1108,0,2314,0,1498,0,1962,0,1922,0,2048,0,2503,0,517,519,501,520,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2041,0,1974,0,1768,0,2589,0,2443,0,1102,0,2317,0,1487,0,1965,0,1924,0,2048,0,2503,0,518,519,507,511,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2041,0,1974,0,1768,0,2589,0,2440,0,1101,0,2320,0,1483,0,1965,0,1923,0,2048,0,2503,0,519,518,500,513,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2041,0,1976,0,1767,0,2587,0,2443,0,1107,0,2324,0,1483,0,1968,0,1927,0,2048,0,2503,0,523,515,498,511,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2045,0,1982,0,1763,0,2582,0,2446,0,1122,0,2340,0,1477,0,1979,0,1939,0,2048,0,2503,0,523,512,499,505,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2049,0,1989,0,1758,0,2574,0,2456,0,1140,0,2345,0,1487,0,1990,0,1952,0,2048,0,2503,0,515,507,511,524,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2056,0,2000,0,1751,0,2563,0,2478,0,1155,0,2329,0,1524,0,2007,0,1972,0,2048,0,2503,0,512,506,509,519,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2057,0,2005,0,1744,0,2550,0,2496,0,1182,0,2328,0,1548,0,2014,0,1980,0,2048,0,2503,0,512,506,519,514,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2055,0,2009,0,1735,0,2536,0,2514,0,1214,0,2337,0,1565,0,2016,0,1985,0,2048,0,2503,0,513,505,500,507,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2054,0,2014,0,1726,0,2519,0,2533,0,1249,0,2350,0,1581,0,2022,0,1993,0,2048,0,2503,0,512,504,506,499,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2054,0,2020,0,1716,0,2502,0,2553,0,1286,0,2357,0,1604,0,2028,0,2002,0,2048,0,2503,0,512,505,511,492,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2050,0,2022,0,1707,0,2485,0,2572,0,1323,0,2367,0,1624,0,2029,0,2005,0,2048,0,2503,0,512,505,502,488,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2049,0,2026,0,1698,0,2468,0,2591,0,1358,0,2377,0,1642,0,2033,0,2011,0,2048,0,2503,0,510,504,506,484,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2051,0,2032,0,1689,0,2453,0,2610,0,1388,0,2380,0,1665,0,2041,0,2019,0,2048,0,2503,0,510,504,514,489,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2051,0,2036,0,1682,0,2442,0,2626,0,1413,0,2389,0,1678,0,2046,0,2025,0,2048,0,2503,0,510,505,491,477,0,0,0,0,
1498,0,2518,0,1845,0,2248,0,2381,0,1712,0,2048,0,2048,0,2049,0,2037,0,1675,0,2433,0,2641,0,1431,0,2396,0,1687,0,2048,0,2028,0,2048,0,2503,0,507,507,487,485,0,0,0,0,
